Brand,AnnualDemand,AvgPurchasePrice,HoldingCost,OrderingCost,EOQ,OrdersPerYear,TotalOrderingCost,TotalHoldingCost,TotalInventoryCost
2939,6,11.53,2.306,150,28,1,150,32.284,182.284
14638,6,11.48,2.2960000000000003,150,28,1,150,32.144000000000005,182.144
8235,6,6.24,1.2480000000000002,150,38,1,150,23.712000000000003,173.712
3646,6,15.38,3.0760000000000005,150,24,1,150,36.912000000000006,186.912
420,6,5.88,1.176,150,39,1,150,22.932,172.932
372,6,17.3,3.4600000000000004,150,23,1,150,39.790000000000006,189.79000000000002
45710,6,24.82,4.964,150,19,1,150,47.158,197.15800000000002
21386,6,13.54,2.708,150,26,1,150,35.204,185.204
21081,6,26.89,5.378,150,18,1,150,48.402,198.402
17819,6,1.97,0.394,150,68,1,150,13.396,163.39600000000002
3564,6,36.08,7.216,150,16,1,150,57.728,207.728
3599,6,14.05,2.8100000000000005,150,25,1,150,35.12500000000001,185.125
8419,6,5.3,1.06,150,41,1,150,21.73,171.73
8767,6,19.68,3.936,150,21,1,150,41.328,191.328
2680,6,43.79,8.758000000000001,150,14,1,150,61.306000000000004,211.306
22865,6,7.99,1.598,150,34,1,150,27.166,177.166
22866,6,8.78,1.756,150,32,1,150,28.096,178.096
22966,6,14.86,2.972,150,25,1,150,37.15,187.15
43541,6,5.26,1.052,150,41,1,150,21.566000000000003,171.566
7680,6,19.68,3.936,150,21,1,150,41.328,191.328
20465,6,36.18,7.236000000000001,150,16,1,150,57.888000000000005,207.888
25183,6,25.15,5.03,150,19,1,150,47.785000000000004,197.785
25137,6,12.24,2.4480000000000004,150,27,1,150,33.048,183.048
25104,6,30.91,6.182,150,17,1,150,52.547000000000004,202.547
25105,6,30.32,6.064,150,17,1,150,51.544,201.54399999999998
11148,6,12.41,2.482,150,27,1,150,33.507000000000005,183.507
23288,6,35.86,7.172000000000001,150,16,1,150,57.376000000000005,207.376
23284,6,142.85,28.57,150,8,1,150,114.28,264.28
23202,6,6.75,1.35,150,37,1,150,24.975,174.975
6411,6,34.07,6.814,150,16,1,150,54.512,204.512
13064,6,56.77,11.354000000000001,150,13,1,150,73.801,223.801
34135,6,7.48,1.4960000000000002,150,35,1,150,26.180000000000003,176.18
24663,6,10.95,2.19,150,29,1,150,31.755,181.755
24670,6,47.61,9.522,150,14,1,150,66.654,216.654
2903,6,20.58,4.116,150,21,1,150,43.217999999999996,193.218
33734,6,11.61,2.322,150,28,1,150,32.508,182.508
587,6,12.49,2.498,150,27,1,150,33.723000000000006,183.723
22119,6,3.24,0.6480000000000001,150,53,1,150,17.172000000000004,167.172
22195,6,5.33,1.066,150,41,1,150,21.853,171.853
22197,6,8.49,1.6980000000000002,150,33,1,150,28.017000000000003,178.017
530,6,11.27,2.254,150,28,1,150,31.556,181.556
43785,6,24.34,4.868,150,19,1,150,46.246,196.246
43803,6,3.1,0.6200000000000001,150,54,1,150,16.740000000000002,166.74
11174,6,6.66,1.332,150,37,1,150,24.642000000000003,174.642
22097,6,9.33,1.866,150,31,1,150,28.923000000000002,178.923
22012,6,23.8,4.760000000000001,150,19,1,150,45.220000000000006,195.22
20801,6,20.54,4.108,150,21,1,150,43.13399999999999,193.134
4415,6,8.72,1.7440000000000002,150,32,1,150,27.904000000000003,177.904
16991,6,46.66,9.331999999999999,150,14,1,150,65.324,215.324
34474,6,4.57,0.9140000000000001,150,44,1,150,20.108000000000004,170.108
13255,6,10.52,2.104,150,29,1,150,30.508000000000003,180.508
39433,6,8.9,1.7800000000000002,150,32,1,150,28.480000000000004,178.48000000000002
23331,6,98.68,19.736000000000004,150,10,1,150,98.68000000000002,248.68
3084,6,11.27,2.254,150,28,1,150,31.556,181.556
23295,6,42.1,8.42,150,15,1,150,63.15,213.15
38641,6,9.26,1.852,150,31,1,150,28.706000000000003,178.70600000000002
15582,6,8.1,1.62,150,33,1,150,26.73,176.73
19201,6,11.48,2.2960000000000003,150,28,1,150,32.144000000000005,182.144
24560,6,8.6,1.72,150,32,1,150,27.52,177.52
24530,6,44.96,8.992,150,14,1,150,62.944,212.94400000000002
24531,6,17.1,3.4200000000000004,150,23,1,150,39.330000000000005,189.33
6520,6,39.99,7.998000000000001,150,15,1,150,59.98500000000001,209.985
866,6,15.93,3.186,150,24,1,150,38.232,188.232
18645,6,23.99,4.798,150,19,1,150,45.581,195.58100000000002
25421,6,59.45,11.89,150,12,1,150,71.34,221.34
17405,6,86.36,17.272000000000002,150,10,1,150,86.36000000000001,236.36
20778,6,5.36,1.072,150,41,1,150,21.976000000000003,171.976
20793,6,7.43,1.486,150,35,1,150,26.005,176.005
20743,6,16.88,3.376,150,23,1,150,38.824,188.824
6395,6,3.28,0.656,150,52,1,150,17.056,167.056
13530,6,17.23,3.446,150,23,1,150,39.629000000000005,189.62900000000002
13550,6,34.45,6.890000000000001,150,16,1,150,55.120000000000005,205.12
23434,6,44.51,8.902,150,14,1,150,62.31399999999999,212.314
23354,6,10.88,2.176,150,29,1,150,31.552000000000003,181.552
22398,6,34.01,6.802,150,16,1,150,54.416,204.416
16478,6,7.94,1.588,150,34,1,150,26.996000000000002,176.996
4605,6,99.23,19.846000000000004,150,10,1,150,99.23000000000002,249.23000000000002
25082,6,14.86,2.972,150,25,1,150,37.15,187.15
25077,6,19.6,3.9200000000000004,150,21,1,150,41.160000000000004,191.16
25057,6,21.56,4.312,150,20,1,150,43.120000000000005,193.12
16678,6,63.51,12.702,150,12,1,150,76.212,226.212
2137,6,29.99,5.998,150,17,1,150,50.983000000000004,200.983
16649,6,9.67,1.9340000000000002,150,31,1,150,29.977000000000004,179.977
2215,6,13.86,2.7720000000000002,150,25,1,150,34.650000000000006,184.65
2218,6,42.33,8.466,150,15,1,150,63.495,213.495
19061,6,33.99,6.798000000000001,150,16,1,150,54.38400000000001,204.38400000000001
12539,6,9.08,1.816,150,31,1,150,28.148,178.148
12575,6,9.14,1.8280000000000003,150,31,1,150,28.334000000000003,178.334
6798,6,4.63,0.926,150,44,1,150,20.372,170.372
22927,6,9.65,1.9300000000000002,150,31,1,150,29.915000000000003,179.915
22928,6,12.83,2.5660000000000003,150,26,1,150,33.358000000000004,183.358
15968,6,8.38,1.6760000000000002,150,33,1,150,27.654000000000003,177.654
24731,6,40.81,8.162,150,15,1,150,61.215,211.215
830,6,7.35,1.47,150,35,1,150,25.724999999999998,175.725
23122,6,17.0,3.4000000000000004,150,23,1,150,39.1,189.1
15329,6,4.1,0.82,150,47,1,150,19.27,169.27
24430,6,5.74,1.1480000000000001,150,40,1,150,22.96,172.96
15261,6,4.27,0.854,150,46,1,150,19.642,169.642
15262,6,4.41,0.8820000000000001,150,45,1,150,19.845000000000002,169.845
34803,6,11.76,2.352,150,28,1,150,32.928,182.928
10544,6,8.9,1.7800000000000002,150,32,1,150,28.480000000000004,178.48000000000002
44637,6,8.84,1.768,150,32,1,150,28.288,178.288
10625,6,45.26,9.052,150,14,1,150,63.364,213.364
3432,6,13.04,2.608,150,26,1,150,33.904,183.904
21754,6,6.45,1.29,150,37,1,150,23.865000000000002,173.865
21772,6,3.6,0.7200000000000001,150,50,1,150,18.000000000000004,168.0
21691,6,5.17,1.034,150,42,1,150,21.714000000000002,171.714
17289,6,10.2,2.04,150,30,1,150,30.6,180.6
17323,6,27.62,5.524000000000001,150,18,1,150,49.71600000000001,199.716
17339,6,5.4,1.08,150,41,1,150,22.14,172.14
23773,6,34.66,6.9319999999999995,150,16,1,150,55.455999999999996,205.456
23748,6,39.07,7.814,150,15,1,150,58.605000000000004,208.60500000000002
37921,6,14.47,2.894,150,25,1,150,36.175000000000004,186.175
13831,6,8.16,1.6320000000000001,150,33,1,150,26.928,176.928
23661,6,32.66,6.532,150,17,1,150,55.522,205.522
23538,6,6.9,1.3800000000000001,150,36,1,150,24.840000000000003,174.84
35644,6,8.05,1.6100000000000003,150,33,1,150,26.565000000000005,176.565
22672,6,4.56,0.9119999999999999,150,44,1,150,20.064,170.064
6916,6,11.1,2.22,150,28,1,150,31.080000000000002,181.08
16247,6,5.26,1.052,150,41,1,150,21.566000000000003,171.566
2833,6,7.24,1.4480000000000002,150,35,1,150,25.340000000000003,175.34
18945,6,58.1,11.620000000000001,150,12,1,150,69.72,219.72
2104,6,50.35,10.07,150,13,1,150,65.455,215.45499999999998
22596,6,25.51,5.102,150,19,1,150,48.469,198.469
749,6,15.14,3.0280000000000005,150,24,1,150,36.336000000000006,186.336
42115,6,9.66,1.9320000000000002,150,31,1,150,29.946,179.946
12133,6,4.24,0.8480000000000001,150,46,1,150,19.504,169.504
12134,6,7.33,1.4660000000000002,150,35,1,150,25.655000000000005,175.655
2075,6,143.88,28.776,150,8,1,150,115.104,265.104
31788,6,5.4,1.08,150,41,1,150,22.14,172.14
16586,6,10.38,2.076,150,29,1,150,30.102,180.102
42439,6,6.16,1.2320000000000002,150,38,1,150,23.408000000000005,173.40800000000002
7271,6,5.18,1.036,150,42,1,150,21.756,171.756
42348,6,4.82,0.9640000000000001,150,43,1,150,20.726000000000003,170.726
19673,6,8.27,1.654,150,33,1,150,27.290999999999997,177.291
19685,6,20.13,4.026,150,21,1,150,42.272999999999996,192.273
37733,6,8.84,1.768,150,32,1,150,28.288,178.288
37194,6,5.51,1.102,150,40,1,150,22.040000000000003,172.04
5645,6,18.79,3.758,150,22,1,150,41.338,191.338
36065,6,174.48,34.896,150,7,1,150,122.136,272.13599999999997
35756,6,37.66,7.532,150,15,1,150,56.49,206.49
35910,6,12.32,2.4640000000000004,150,27,1,150,33.264,183.264
27907,6,26.31,5.2620000000000005,150,18,1,150,47.358000000000004,197.358
401,6,5.9,1.1800000000000002,150,39,1,150,23.01,173.01
8028,6,8.39,1.6780000000000002,150,33,1,150,27.687,177.687
21592,6,6.7,1.34,150,37,1,150,24.790000000000003,174.79
20980,6,12.9,2.58,150,26,1,150,33.54,183.54
10122,6,15.86,3.172,150,24,1,150,38.064,188.064
27579,6,43.33,8.666,150,14,1,150,60.662000000000006,210.662
4348,6,11.65,2.33,150,28,1,150,32.620000000000005,182.62
4357,6,7.46,1.492,150,35,1,150,26.11,176.11
2555,6,66.66,13.332,150,12,1,150,79.992,229.99200000000002
2577,6,37.87,7.574,150,15,1,150,56.805,206.805
4215,6,19.4,3.88,150,22,1,150,42.68,192.68
5742,6,3.93,0.786,150,48,1,150,18.864,168.864
14444,6,17.1,3.4200000000000004,150,23,1,150,39.330000000000005,189.33
14410,6,5.26,1.052,150,41,1,150,21.566000000000003,171.566
46580,6,5.19,1.038,150,42,1,150,21.798000000000002,171.798
18385,6,11.18,2.236,150,28,1,150,31.304000000000002,181.304
26247,6,32.46,6.492000000000001,150,17,1,150,55.18200000000001,205.18200000000002
6040,5,8.39,1.6780000000000002,150,30,1,150,25.17,175.17000000000002
21355,5,7.04,1.4080000000000001,150,33,1,150,23.232000000000003,173.232
46765,5,35.94,7.188,150,14,1,150,50.315999999999995,200.316
10127,5,8.1,1.62,150,30,1,150,24.3,174.3
18044,5,29.65,5.93,150,16,1,150,47.44,197.44
21407,5,9.14,1.8280000000000003,150,29,1,150,26.506000000000004,176.506
45875,5,6.45,1.29,150,34,1,150,21.93,171.93
21342,5,10.52,2.104,150,27,1,150,28.404,178.404
1090,5,13.59,2.718,150,23,1,150,31.256999999999998,181.257
2637,5,39.12,7.824,150,14,1,150,54.768,204.768
27033,5,19.73,3.946,150,19,1,150,37.487,187.487
20129,5,15.89,3.1780000000000004,150,22,1,150,34.958000000000006,184.958
19834,5,49.65,9.93,150,12,1,150,59.58,209.57999999999998
39574,5,16.55,3.3100000000000005,150,21,1,150,34.755,184.755
21478,5,47.68,9.536,150,13,1,150,61.983999999999995,211.98399999999998
10618,5,6.84,1.368,150,33,1,150,22.572000000000003,172.572
21686,5,9.08,1.816,150,29,1,150,26.332,176.332
25707,5,23.22,4.644,150,18,1,150,41.796,191.796
1341,5,6.34,1.268,150,34,1,150,21.556,171.556
21529,5,8.44,1.688,150,30,1,150,25.32,175.32
2427,5,15.93,3.186,150,22,1,150,35.046,185.046
37342,5,49.66,9.932,150,12,1,150,59.592,209.59199999999998
23896,5,7.58,1.516,150,31,1,150,23.498,173.498
15037,5,40.66,8.132,150,14,1,150,56.924,206.924
6532,5,51.09,10.218000000000002,150,12,1,150,61.30800000000001,211.308
23186,5,13.42,2.684,150,24,1,150,32.208,182.208
39797,5,16.21,3.2420000000000004,150,22,1,150,35.662000000000006,185.662
2058,5,33.08,6.616,150,15,1,150,49.62,199.62
24881,5,8.21,1.6420000000000003,150,30,1,150,24.630000000000006,174.63
23156,5,58.82,11.764000000000001,150,11,1,150,64.70200000000001,214.702
2832,5,74.81,14.962000000000002,150,10,1,150,74.81,224.81
2916,5,47.05,9.41,150,13,1,150,61.165,211.165
1676,5,109.48,21.896,150,8,1,150,87.584,237.584
3292,5,135.99,27.198000000000004,150,7,1,150,95.19300000000001,245.193
3748,5,7.02,1.404,150,33,1,150,23.165999999999997,173.166
23042,5,8.9,1.7800000000000002,150,29,1,150,25.810000000000002,175.81
19045,5,18.61,3.722,150,20,1,150,37.22,187.22
787,5,17.85,3.5700000000000003,150,20,1,150,35.7,185.7
20418,5,10.34,2.068,150,27,1,150,27.918,177.918
16200,5,28.66,5.732,150,16,1,150,45.856,195.856
23107,5,109.67,21.934,150,8,1,150,87.736,237.736
23121,5,15.23,3.0460000000000003,150,22,1,150,33.506,183.506
24922,5,10.47,2.0940000000000003,150,27,1,150,28.269000000000005,178.269
23750,5,45.45,9.090000000000002,150,13,1,150,59.08500000000001,209.085
18424,5,37.01,7.402,150,14,1,150,51.814,201.814
17315,5,54.05,10.81,150,12,1,150,64.86,214.86
457,5,6.66,1.332,150,34,1,150,22.644000000000002,172.644
18767,5,10.27,2.054,150,27,1,150,27.729,177.72899999999998
17346,5,30.96,6.192,150,16,1,150,49.536,199.536
24349,5,35.48,7.096,150,15,1,150,53.22,203.22
3440,5,22.39,4.478000000000001,150,18,1,150,40.30200000000001,190.30200000000002
43923,5,8.21,1.6420000000000003,150,30,1,150,24.630000000000006,174.63
14265,5,14.28,2.856,150,23,1,150,32.844,182.844
23763,5,35.8,7.16,150,14,1,150,50.120000000000005,200.12
21674,5,17.99,3.598,150,20,1,150,35.98,185.98
24496,5,70.74,14.148,150,10,1,150,70.74,220.74
17758,5,16.77,3.354,150,21,1,150,35.217,185.21699999999998
21634,5,30.4,6.08,150,16,1,150,48.64,198.64
21645,5,18.82,3.7640000000000002,150,20,1,150,37.64,187.64
23332,5,17.99,3.598,150,20,1,150,35.98,185.98
22820,5,27.74,5.548,150,16,1,150,44.384,194.38400000000001
22625,5,6.19,1.2380000000000002,150,35,1,150,21.665000000000003,171.665
25084,5,17.76,3.5520000000000005,150,21,1,150,37.29600000000001,187.296
20259,5,23.17,4.634,150,18,1,150,41.706,191.70600000000002
25004,5,14.56,2.9120000000000004,150,23,1,150,33.48800000000001,183.488
713,5,19.11,3.822,150,20,1,150,38.22,188.22
3131,5,9.28,1.8559999999999999,150,28,1,150,25.983999999999998,175.984
23335,5,133.33,26.666000000000004,150,8,1,150,106.66400000000002,256.664
3341,5,25.17,5.034000000000001,150,17,1,150,42.78900000000001,192.78900000000002
20508,5,12.92,2.584,150,24,1,150,31.008000000000003,181.008
41978,5,32.65,6.53,150,15,1,150,48.975,198.975
20316,5,62.06,12.412,150,11,1,150,68.266,218.26600000000002
20376,5,11.99,2.398,150,25,1,150,29.975,179.975
2384,5,31.24,6.248,150,15,1,150,46.86,196.86
22228,5,27.15,5.43,150,17,1,150,46.155,196.155
43152,5,24.67,4.934000000000001,150,17,1,150,41.93900000000001,191.93900000000002
43387,5,19.35,3.8700000000000006,150,20,1,150,38.7,188.7
7458,5,9.52,1.904,150,28,1,150,26.656,176.656
7750,5,22.21,4.442,150,18,1,150,39.978,189.978
22619,5,5.51,1.102,150,37,1,150,20.387,170.387
2301,5,186.04,37.208,150,6,1,150,111.624,261.624
18583,5,31.29,6.258,150,15,1,150,46.935,196.935
22107,5,39.99,7.998000000000001,150,14,1,150,55.986000000000004,205.986
2776,5,32.3,6.46,150,15,1,150,48.45,198.45
25184,5,17.23,3.446,150,21,1,150,36.183,186.183
11775,5,149.99,29.998000000000005,150,7,1,150,104.99300000000002,254.99300000000002
11776,5,154.1,30.82,150,7,1,150,107.87,257.87
10766,5,9.58,1.9160000000000001,150,28,1,150,26.824,176.824
11279,5,29.21,5.8420000000000005,150,16,1,150,46.736000000000004,196.736
11321,5,77.88,15.576,150,10,1,150,77.88,227.88
19786,5,50.33,10.066,150,12,1,150,60.396,210.39600000000002
19787,5,3.24,0.6480000000000001,150,48,1,150,15.552000000000003,165.552
12354,5,3.65,0.73,150,45,1,150,16.425,166.425
25062,5,34.92,6.984000000000001,150,15,1,150,52.38000000000001,202.38
23294,5,32.46,6.492000000000001,150,15,1,150,48.690000000000005,198.69
25070,5,23.64,4.728000000000001,150,18,1,150,42.55200000000001,192.55200000000002
4574,5,25.19,5.038,150,17,1,150,42.823,192.823
19959,5,12.58,2.516,150,24,1,150,30.192,180.192
23338,5,35.48,7.096,150,15,1,150,53.22,203.22
19789,5,12.9,2.58,150,24,1,150,30.96,180.96
23339,5,34.24,6.848000000000001,150,15,1,150,51.36000000000001,201.36
23380,5,6.57,1.314,150,34,1,150,22.338,172.338
1492,5,58.59,11.718000000000002,150,11,1,150,64.44900000000001,214.449
7311,5,11.76,2.352,150,25,1,150,29.4,179.4
11341,5,4.69,0.9380000000000002,150,40,1,150,18.760000000000005,168.76
22450,5,6.7,1.34,150,33,1,150,22.110000000000003,172.11
29676,5,13.07,2.6140000000000003,150,24,1,150,31.368000000000002,181.368
17015,5,5.82,1.1640000000000001,150,36,1,150,20.952,170.952
25252,5,19.35,3.8700000000000006,150,20,1,150,38.7,188.7
19216,5,13.79,2.758,150,23,1,150,31.717,181.71699999999998
25139,5,13.6,2.72,150,23,1,150,31.28,181.28
13887,5,30.96,6.192,150,16,1,150,49.536,199.536
23495,5,12.24,2.4480000000000004,150,25,1,150,30.600000000000005,180.6
34532,5,9.2,1.8399999999999999,150,29,1,150,26.68,176.68
34950,5,34.92,6.984000000000001,150,15,1,150,52.38000000000001,202.38
23436,5,12.41,2.482,150,25,1,150,31.025000000000002,181.025
24410,5,12.32,2.4640000000000004,150,25,1,150,30.800000000000004,180.8
589,5,7.91,1.582,150,31,1,150,24.521,174.52100000000002
636,5,6.98,1.3960000000000001,150,33,1,150,23.034000000000002,173.034
24322,5,32.89,6.578,150,15,1,150,49.335,199.335
5537,5,7.19,1.4380000000000002,150,32,1,150,23.008000000000003,173.008
23534,5,10.38,2.076,150,27,1,150,28.026,178.026
21435,5,24.83,4.966,150,17,1,150,42.211,192.211
364,5,5.83,1.1660000000000001,150,36,1,150,20.988000000000003,170.988
1210,5,27.34,5.468,150,17,1,150,46.478,196.478
10359,5,29.03,5.806000000000001,150,16,1,150,46.44800000000001,196.448
18317,5,47.94,9.588,150,13,1,150,62.321999999999996,212.322
21426,5,12.66,2.532,150,24,1,150,30.384,180.38400000000001
21159,5,13.1,2.62,150,24,1,150,31.44,181.44
27160,5,44.15,8.83,150,13,1,150,57.395,207.395
17677,5,23.28,4.656000000000001,150,18,1,150,41.904,191.904
12913,5,66.89,13.378,150,11,1,150,73.57900000000001,223.579
828,5,7.74,1.548,150,31,1,150,23.994,173.994
849,5,7.35,1.47,150,32,1,150,23.52,173.52
23189,5,21.56,4.312,150,19,1,150,40.964000000000006,190.964
13086,5,186.66,37.332,150,6,1,150,111.99600000000001,261.996
18891,5,44.51,8.902,150,13,1,150,57.86299999999999,207.863
24725,5,40.9,8.18,150,14,1,150,57.26,207.26
24671,5,9.58,1.9160000000000001,150,28,1,150,26.824,176.824
24706,5,12.74,2.548,150,24,1,150,30.576,180.576
19988,5,34.01,6.802,150,15,1,150,51.015,201.015
21288,5,23.8,4.760000000000001,150,18,1,150,42.84,192.84
24136,5,15.03,3.0060000000000002,150,22,1,150,33.066,183.066
21003,4,9.2,1.8399999999999999,150,26,1,150,23.919999999999998,173.92
24027,4,39.59,7.918000000000001,150,12,1,150,47.50800000000001,197.508
19398,4,5.47,1.094,150,33,1,150,18.051000000000002,168.051
36571,4,16.33,3.266,150,19,1,150,31.027,181.027
19594,4,18.95,3.79,150,18,1,150,34.11,184.11
19603,4,29.24,5.848,150,14,1,150,40.936,190.936
14627,4,9.93,1.986,150,25,1,150,24.825,174.825
23873,4,26.66,5.332000000000001,150,15,1,150,39.99000000000001,189.99
16072,4,4.6,0.9199999999999999,150,36,1,150,16.56,166.56
20002,4,35.33,7.066,150,13,1,150,45.929,195.929
13229,4,67.56,13.512,150,9,1,150,60.804,210.804
24724,4,25.34,5.0680000000000005,150,15,1,150,38.010000000000005,188.01
23190,4,26.52,5.304,150,15,1,150,39.78,189.78
18937,4,17.8,3.5600000000000005,150,18,1,150,32.040000000000006,182.04000000000002
5083,4,8.26,1.6520000000000001,150,27,1,150,22.302000000000003,172.302
23193,4,36.98,7.396,150,13,1,150,48.074,198.074
3170,4,7.03,1.4060000000000001,150,29,1,150,20.387,170.387
12774,4,8.38,1.6760000000000002,150,27,1,150,22.626,172.626
12910,4,41.89,8.378,150,12,1,150,50.268,200.268
826,4,9.59,1.9180000000000001,150,25,1,150,23.975,173.975
8914,4,7.55,1.51,150,28,1,150,21.14,171.14
8986,4,12.02,2.404,150,22,1,150,26.444,176.444
8563,4,8.72,1.7440000000000002,150,26,1,150,22.672000000000004,172.672
47075,4,6.23,1.2460000000000002,150,31,1,150,19.313000000000002,169.313
3613,4,67.66,13.532,150,9,1,150,60.894,210.894
2670,4,55.14,11.028,150,10,1,150,55.14,205.14
21168,4,5.86,1.1720000000000002,150,32,1,150,18.752000000000002,168.752
21195,4,120.68,24.136000000000003,150,7,1,150,84.47600000000001,234.476
21108,4,5.88,1.176,150,32,1,150,18.816,168.816
17595,4,11.03,2.206,150,23,1,150,25.369,175.369
17615,4,12.16,2.4320000000000004,150,22,1,150,26.752000000000002,176.752
2739,4,35.96,7.192,150,13,1,150,46.748000000000005,196.748
2741,4,54.26,10.852,150,11,1,150,59.686,209.686
20889,4,26.2,5.24,150,15,1,150,39.300000000000004,189.3
18432,4,113.33,22.666,150,7,1,150,79.331,229.33100000000002
18263,4,12.58,2.516,150,22,1,150,27.676000000000002,177.676
21429,4,50.99,10.198,150,11,1,150,56.089,206.089
21434,4,42.48,8.496,150,12,1,150,50.976,200.976
36077,4,33.55,6.71,150,13,1,150,43.615,193.615
36079,4,54.3,10.86,150,11,1,150,59.73,209.73
1225,4,43.47,8.694,150,12,1,150,52.164,202.164
1240,4,24.99,4.998,150,15,1,150,37.485,187.485
14635,4,11.56,2.3120000000000003,150,23,1,150,26.588000000000005,176.588
24314,4,28.38,5.676,150,15,1,150,42.57,192.57
15178,4,7.38,1.476,150,29,1,150,21.402,171.402
34982,4,12.66,2.532,150,22,1,150,27.852,177.852
23587,4,8.21,1.6420000000000003,150,27,1,150,22.167000000000005,172.167
22207,4,10.73,2.1460000000000004,150,24,1,150,25.752000000000002,175.752
945,4,20.43,4.086,150,17,1,150,34.731,184.731
24415,4,19.86,3.972,150,17,1,150,33.762,183.762
24449,4,10.34,2.068,150,24,1,150,24.816000000000003,174.816
