Brand,EndingStock,AvgPrice,InventoryValue,TotalSold,StockToSales,MovementClass
21864,489,24.99,12220.109999999999,185.0,2.6432432432432433,Slow Moving
21924,19,8.99,170.81,0.0,inf,Dead Stock
21951,1019,12.99,13236.81,573.0,1.7783595113438044,Normal
21957,460,6.99,3215.4,87.0,5.287356321839081,Slow Moving
21958,25,19.99,499.74999999999994,0.0,inf,Dead Stock
21959,136,6.99,950.64,25.0,5.44,Slow Moving
21960,59,6.989999999999999,412.40999999999997,36.0,1.6388888888888888,Normal
21965,2048,7.990000000000001,16363.520000000002,345.0,5.936231884057971,Slow Moving
21975,4,12.99,51.96,36.0,0.1111111111111111,Fast Moving
21979,0,16.99,0.0,26.0,0.0,Fast Moving
21981,113,39.99,4518.87,27.0,4.185185185185185,Slow Moving
21983,4,17.99,71.96,32.0,0.125,Fast Moving
21985,2939,9.95,29243.05,1681.0,1.7483640690065436,Normal
21997,29,6.99,202.71,0.0,inf,Dead Stock
22000,21,10.99,230.79,25.0,0.84,Normal
22001,6,9.99,59.94,1.0,6.0,Slow Moving
22007,177,15.99,2830.23,36.0,4.916666666666667,Slow Moving
22008,122,12.990000000000002,1584.7800000000002,15.0,8.133333333333333,Slow Moving
22010,106,8.99,952.94,2.0,53.0,Slow Moving
22011,8,8.99,71.92,0.0,inf,Dead Stock
22012,6,34.99,209.94,6.0,1.0,Normal
22014,51,16.99,866.4899999999999,96.0,0.53125,Normal
22016,37,6.79,251.23,23.0,1.608695652173913,Normal
22017,8,6.79,54.32,0.0,inf,Dead Stock
22019,1249,15.99,19971.510000000002,328.0,3.807926829268293,Slow Moving
22022,25,34.99,874.75,22.0,1.1363636363636365,Normal
22027,625,5.99,3743.75,153.0,4.084967320261438,Slow Moving
22028,57,49.99,2849.4300000000003,24.0,2.375,Slow Moving
22030,528,15.99,8442.72,0.0,inf,Dead Stock
22032,0,9.99,0.0,2.0,0.0,Fast Moving
22038,31,19.99,619.6899999999999,0.0,inf,Dead Stock
22039,529,17.99,9516.71,0.0,inf,Dead Stock
22043,1,3.79,3.79,36.0,0.027777777777777776,Fast Moving
22045,10,11.99,119.9,0.0,inf,Dead Stock
22047,286,9.99,2857.14,184.0,1.5543478260869565,Normal
22048,2,54.99,109.98,3.0,0.6666666666666666,Normal
22050,29,54.99,1594.71,3.0,9.666666666666666,Slow Moving
22052,27,324.99000000000007,8774.730000000001,0.0,inf,Dead Stock
22053,12,324.99,3899.88,0.0,inf,Dead Stock
22054,30,324.99000000000007,9749.700000000003,0.0,inf,Dead Stock
22055,45,19.99,899.55,2.0,22.5,Slow Moving
22065,23,21.99,505.77,0.0,inf,Dead Stock
22067,16,21.99,351.84,0.0,inf,Dead Stock
22077,211,9.99,2107.89,62.0,3.403225806451613,Slow Moving
22079,2421,9.99,24185.79,521.0,4.6468330134357005,Slow Moving
22080,55,9.99,549.45,0.0,inf,Dead Stock
22081,24,9.99,239.76,0.0,inf,Dead Stock
22086,24,13.99,335.76,12.0,2.0,Normal
22087,138,14.99,2068.62,44.0,3.1363636363636362,Slow Moving
22092,29,12.99,376.71,2.0,14.5,Slow Moving
22093,24,24.99,599.76,0.0,inf,Dead Stock
22094,12,32.99,395.88,0.0,inf,Dead Stock
22098,3,23.99,71.97,0.0,inf,Dead Stock
22103,12,16.99,203.88,0.0,inf,Dead Stock
22105,10,39.99,399.90000000000003,3.0,3.3333333333333335,Slow Moving
22107,23,57.99,1333.77,5.0,4.6,Slow Moving
22119,3,4.99,14.97,6.0,0.5,Fast Moving
22120,26,4.99,129.74,1.0,26.0,Slow Moving
22138,16,7.99,127.84,0.0,inf,Dead Stock
22143,2377,13.79,32778.829999999994,2887.0,0.823346033945272,Normal
22149,20,7.29,145.8,0.0,inf,Dead Stock
22169,20,24.99,499.79999999999995,0.0,inf,Dead Stock
22170,272,21.99,5981.28,72.0,3.7777777777777777,Slow Moving
22171,51,44.99,2294.4900000000002,1.0,51.0,Slow Moving
22173,9,47.99,431.91,2.0,4.5,Slow Moving
22174,109,21.99,2396.91,19.0,5.7368421052631575,Slow Moving
22183,0,9.99,0.0,0.0,inf,Dead Stock
22188,2,12.99,25.98,0.0,inf,Dead Stock
22192,342,12.989999999999998,4442.579999999999,203.0,1.6847290640394088,Normal
22194,648,12.99,8417.52,465.0,1.3935483870967742,Normal
22195,5,8.99,44.95,6.0,0.8333333333333334,Normal
22206,1,12.99,12.99,0.0,inf,Dead Stock
22207,13,15.99,207.87,4.0,3.25,Slow Moving
22209,19,17.99,341.80999999999995,0.0,inf,Dead Stock
22220,3,9.49,28.47,0.0,inf,Dead Stock
22222,381,13.99,5330.1900000000005,117.0,3.2564102564102564,Slow Moving
22223,21,13.99,293.79,0.0,inf,Dead Stock
22225,0,13.99,0.0,2.0,0.0,Fast Moving
22226,22,17.99,395.78,0.0,inf,Dead Stock
22227,54,13.99,755.46,15.0,3.6,Slow Moving
22228,54,40.99,2213.46,5.0,10.8,Slow Moving
22230,0,15.99,0.0,62.0,0.0,Fast Moving
22238,7,13.99,97.93,0.0,inf,Dead Stock
22247,2,7.79,15.58,0.0,inf,Dead Stock
22263,32,49.99,1599.68,1.0,32.0,Slow Moving
22264,159,49.99,7948.410000000001,24.0,6.625,Slow Moving
22270,148,39.99,5918.52,41.0,3.6097560975609757,Slow Moving
22274,174,9.29,1616.4599999999998,0.0,inf,Dead Stock
22275,389,22.99,8943.109999999999,201.0,1.935323383084577,Normal
22276,52,14.99,779.48,0.0,inf,Dead Stock
22279,24,6.49,155.76,8.0,3.0,Slow Moving
22282,12,8.49,101.88,0.0,inf,Dead Stock
22289,440,14.99,6595.6,124.0,3.5483870967741935,Slow Moving
22291,375,17.99,6746.249999999999,53.0,7.0754716981132075,Slow Moving
22292,33,19.99,659.67,0.0,inf,Dead Stock
22294,83,24.99,2074.17,35.0,2.3714285714285714,Slow Moving
22297,677,9.99,6763.2300000000005,110.0,6.154545454545454,Slow Moving
22298,684,12.49,8543.16,33.0,20.727272727272727,Slow Moving
22318,145,42.99,6233.55,32.0,4.53125,Slow Moving
22324,2,16.99,33.98,3.0,0.6666666666666666,Normal
22326,354,19.99,7076.459999999999,33.0,10.727272727272727,Slow Moving
22336,39,55.99,2183.61,26.0,1.5,Normal
22337,10,36.99,369.90000000000003,14.0,0.7142857142857143,Normal
22338,8,25.99,207.92,39.0,0.20512820512820512,Fast Moving
22339,365,15.99,5836.35,60.0,6.083333333333333,Slow Moving
22344,350,15.99,5596.5,217.0,1.6129032258064515,Normal
22345,44,24.99,1099.56,1.0,44.0,Slow Moving
22347,44,12.99,571.5600000000001,0.0,inf,Dead Stock
22349,19,5.99,113.81,0.0,inf,Dead Stock
22352,4,34.99,139.96,16.0,0.25,Fast Moving
22353,27,39.99,1079.73,32.0,0.84375,Normal
22355,10,15.99,159.9,12.0,0.8333333333333334,Normal
22356,7,15.99,111.93,0.0,inf,Dead Stock
22357,10,21.99,219.89999999999998,0.0,inf,Dead Stock
22358,10,15.99,159.9,2.0,5.0,Slow Moving
22359,5,13.99,69.95,0.0,inf,Dead Stock
22360,9,24.99,224.91,0.0,inf,Dead Stock
22362,423,9.99,4225.77,162.0,2.611111111111111,Slow Moving
22363,32,5.49,175.68,1.0,32.0,Slow Moving
22364,12,5.49,65.88,0.0,inf,Dead Stock
22367,14,14.99,209.86,27.0,0.5185185185185185,Normal
22384,15,16.99,254.84999999999997,0.0,inf,Dead Stock
22385,24,16.99,407.76,1.0,24.0,Slow Moving
22387,1002,9.99,10009.98,262.0,3.8244274809160306,Slow Moving
22389,458,4.99,2285.42,97.0,4.721649484536083,Slow Moving
22390,33,11.99,395.67,0.0,inf,Dead Stock
22392,23,10.99,252.77,0.0,inf,Dead Stock
22395,66,89.99,5939.339999999999,0.0,inf,Dead Stock
22396,8,89.99,719.92,2.0,4.0,Slow Moving
22397,71,19.99,1419.29,11.0,6.454545454545454,Slow Moving
22398,175,44.99,7873.25,6.0,29.166666666666668,Slow Moving
22399,64,21.99,1407.36,3.0,21.333333333333332,Slow Moving
22400,0,149.99,0.0,0.0,inf,Dead Stock
22402,1,28.99,28.99,0.0,inf,Dead Stock
22404,9,17.99,161.91,0.0,inf,Dead Stock
22406,14,3.29,46.06,0.0,inf,Dead Stock
22407,25,3.29,82.25,1.0,25.0,Slow Moving
22408,18,3.29,59.22,0.0,inf,Dead Stock
22416,366,15.99,5852.34,109.0,3.3577981651376145,Slow Moving
22417,111,12.79,1419.6899999999998,0.0,inf,Dead Stock
22418,41,13.99,573.59,4.0,10.25,Slow Moving
22420,16,24.99,399.84,0.0,inf,Dead Stock
22421,573,12.99,7443.27,1.0,573.0,Slow Moving
22422,32,13.99,447.68,15.0,2.1333333333333333,Slow Moving
22426,4,89.99,359.96,1.0,4.0,Slow Moving
22431,4,26.99,107.96,1.0,4.0,Slow Moving
22432,3,214.99,644.97,0.0,inf,Dead Stock
22433,8,75.99,607.92,0.0,inf,Dead Stock
22439,16,18.99,303.84,4.0,4.0,Slow Moving
22440,18,21.99,395.82,3.0,6.0,Slow Moving
22441,471,14.99,7060.29,175.0,2.6914285714285713,Slow Moving
22448,384,17.99,6908.16,15.0,25.6,Slow Moving
22449,15,9.99,149.85,3.0,5.0,Slow Moving
22450,8,9.99,79.92,5.0,1.6,Normal
22451,26,9.99,259.74,1.0,26.0,Slow Moving
22455,0,15.99,0.0,0.0,inf,Dead Stock
22456,39,22.99,896.6099999999999,11.0,3.5454545454545454,Slow Moving
22457,28,24.99,699.7199999999999,0.0,inf,Dead Stock
22458,6,20.99,125.94,0.0,inf,Dead Stock
22459,11,9.99,109.89,0.0,inf,Dead Stock
22460,17,13.99,237.83,0.0,inf,Dead Stock
22470,1,12.99,12.99,0.0,inf,Dead Stock
22471,8,16.99,135.92,12.0,0.6666666666666666,Normal
22472,3,22.99,68.97,0.0,inf,Dead Stock
22473,5,129.99,649.95,0.0,inf,Dead Stock
22474,7,15.99,111.93,0.0,inf,Dead Stock
22475,12,11.99,143.88,99.0,0.12121212121212122,Fast Moving
22478,0,13.99,0.0,1.0,0.0,Fast Moving
22490,18,15.99,287.82,0.0,inf,Dead Stock
22500,8,19.99,159.92,0.0,inf,Dead Stock
22504,23,7.99,183.77,0.0,inf,Dead Stock
22508,196,29.99,5878.04,32.0,6.125,Slow Moving
22509,139,17.99,2500.6099999999997,317.0,0.4384858044164038,Fast Moving
22515,371,12.99,4819.29,183.0,2.0273224043715845,Slow Moving
22516,29,8.99,260.71,0.0,inf,Dead Stock
22517,16,8.99,143.84,57.0,0.2807017543859649,Fast Moving
22524,102,29.990000000000002,3058.98,38.0,2.6842105263157894,Slow Moving
22531,1129,7.99,9020.710000000001,99.0,11.404040404040405,Slow Moving
22534,2,34.99,69.98,1.0,2.0,Normal
22539,1,44.99,44.99,0.0,inf,Dead Stock
22544,2,34.99,69.98,1.0,2.0,Normal
22547,1,34.99,34.99,1.0,1.0,Normal
22549,8,34.99,279.92,1.0,8.0,Slow Moving
22552,6,34.99,209.94,2.0,3.0,Slow Moving
22554,4,34.99,139.96,0.0,inf,Dead Stock
22559,1,29.99,29.99,1.0,1.0,Normal
22560,31,16.49,511.18999999999994,0.0,inf,Dead Stock
22562,28,9.99,279.72,0.0,inf,Dead Stock
22566,934,13.99,13066.66,90.0,10.377777777777778,Slow Moving
22567,2,9.99,19.98,4.0,0.5,Fast Moving
22568,193,19.99,3858.0699999999997,32.0,6.03125,Slow Moving
22569,237,17.99,4263.629999999999,174.0,1.3620689655172413,Normal
22572,42,44.99,1889.5800000000002,0.0,inf,Dead Stock
22579,19,6.99,132.81,0.0,inf,Dead Stock
22581,14,6.99,97.86,0.0,inf,Dead Stock
22583,1200,19.99,23987.999999999996,263.0,4.562737642585551,Slow Moving
22584,898,17.99,16155.019999999999,284.0,3.1619718309859155,Slow Moving
22591,145,15.99,2318.55,0.0,inf,Dead Stock
22593,348,10.99,3824.52,124.0,2.806451612903226,Slow Moving
22595,6,10.99,65.94,0.0,inf,Dead Stock
22596,11,36.99,406.89000000000004,6.0,1.8333333333333333,Normal
22597,22,36.99,813.7800000000001,2.0,11.0,Slow Moving
22598,136,69.99,9518.64,0.0,inf,Dead Stock
22599,3,15.49,46.47,4.0,0.75,Normal
22600,3,359.99,1079.97,2.0,1.5,Normal
22601,43,179.99,7739.570000000001,0.0,inf,Dead Stock
22621,17,33.99,577.83,3.0,5.666666666666667,Slow Moving
22622,0,48.99,0.0,1.0,0.0,Fast Moving
22624,0,42.99,0.0,11.0,0.0,Fast Moving
22625,338,17.99,6080.62,5.0,67.6,Slow Moving
22626,12,11.99,143.88,0.0,inf,Dead Stock
22629,28,10.99,307.72,12.0,2.3333333333333335,Slow Moving
22630,50,29.99,1499.5,2.0,25.0,Slow Moving
22633,10,23.99,239.89999999999998,0.0,inf,Dead Stock
22643,9,62.99,566.91,2.0,4.5,Slow Moving
22644,12,27.99,335.88,4.0,3.0,Slow Moving
22645,140,29.99,4198.599999999999,14.0,10.0,Slow Moving
22646,28,25.99,727.7199999999999,3.0,9.333333333333334,Slow Moving
22647,0,37.99,0.0,0.0,inf,Dead Stock
22648,117,38.99,4561.83,12.0,9.75,Slow Moving
22649,74,49.99,3699.26,13.0,5.6923076923076925,Slow Moving
22653,36,14.99,539.64,2.0,18.0,Slow Moving
22656,43,19.99,859.5699999999999,0.0,inf,Dead Stock
22657,25,28.99,724.75,2.0,12.5,Slow Moving
22659,14,38.99,545.86,0.0,inf,Dead Stock
22662,339,32.99,11183.61,57.0,5.947368421052632,Slow Moving
22663,78,19.99,1559.2199999999998,0.0,inf,Dead Stock
22664,3,23.99,71.97,0.0,inf,Dead Stock
22665,302,53.99,16304.980000000001,25.0,12.08,Slow Moving
22671,14,13.99,195.86,30.0,0.4666666666666667,Fast Moving
22672,175,6.989999999999999,1223.2499999999998,6.0,29.166666666666668,Slow Moving
22696,278,9.99,2777.2200000000003,42.0,6.619047619047619,Slow Moving
22697,341,23.990000000000002,8180.590000000001,64.0,5.328125,Slow Moving
22700,2,84.99,169.98,1.0,2.0,Normal
22703,17,34.99,594.83,12.0,1.4166666666666667,Normal
22725,105,22.99,2413.95,12.0,8.75,Slow Moving
22737,24,11.99,287.76,0.0,inf,Dead Stock
22739,24,47.99,1151.76,0.0,inf,Dead Stock
22740,19,24.99,474.80999999999995,0.0,inf,Dead Stock
22743,20,13.99,279.8,0.0,inf,Dead Stock
22744,34,13.99,475.66,0.0,inf,Dead Stock
22745,20,49.99,999.8000000000001,0.0,inf,Dead Stock
22750,22,14.99,329.78000000000003,0.0,inf,Dead Stock
22756,32,25.99,831.68,0.0,inf,Dead Stock
22757,64,7.99,511.36,87.0,0.735632183908046,Normal
22758,231,15.990000000000002,3693.6900000000005,441.0,0.5238095238095238,Normal
22763,45,9.99,449.55,0.0,inf,Dead Stock
22765,9,59.99,539.91,7.0,1.2857142857142858,Normal
22768,6,23.99,143.94,12.0,0.5,Fast Moving
22776,12,19.99,239.88,0.0,inf,Dead Stock
22778,52,27.99,1455.48,2.0,26.0,Slow Moving
22782,66,52.99,3497.34,0.0,inf,Dead Stock
22786,1,28.99,28.99,0.0,inf,Dead Stock
22793,25,8.99,224.75,12.0,2.0833333333333335,Slow Moving
22794,55,2.99,164.45000000000002,0.0,inf,Dead Stock
22796,54,99.99,5399.46,0.0,inf,Dead Stock
22798,57,46.99,2678.4300000000003,9.0,6.333333333333333,Slow Moving
22799,31,15.99,495.69,4.0,7.75,Slow Moving
22801,702,12.99,9118.98,437.0,1.6064073226544622,Normal
22809,135,11.99,1618.65,13.0,10.384615384615385,Slow Moving
22813,113,19.99,2258.87,8.0,14.125,Slow Moving
22819,28,24.99,699.7199999999999,15.0,1.8666666666666667,Normal
22820,99,42.99,4256.01,5.0,19.8,Slow Moving
22821,126,9.99,1258.74,18.0,7.0,Slow Moving
22822,329,11.989999999999998,3944.7099999999996,40.0,8.225,Slow Moving
22827,1,84.99,84.99,0.0,inf,Dead Stock
22828,2,89.99,179.98,7.0,0.2857142857142857,Fast Moving
22830,37,59.989999999999995,2219.6299999999997,19.0,1.9473684210526316,Normal
22833,11,14.99,164.89000000000001,0.0,inf,Dead Stock
22835,12,14.99,179.88,0.0,inf,Dead Stock
22836,169,13.990000000000002,2364.3100000000004,1.0,169.0,Slow Moving
22838,82,11.99,983.1800000000001,14.0,5.857142857142857,Slow Moving
22840,37,129.99,4809.63,0.0,inf,Dead Stock
22841,23,99.99,2299.77,4.0,5.75,Slow Moving
22842,395,10.99,4341.05,107.0,3.691588785046729,Slow Moving
22849,12,12.99,155.88,0.0,inf,Dead Stock
22853,8,8.49,67.92,0.0,inf,Dead Stock
22854,341,12.99,4429.59,37.0,9.216216216216216,Slow Moving
22857,46,28.99,1333.54,0.0,inf,Dead Stock
22858,47,28.99,1362.53,1.0,47.0,Slow Moving
22860,13,18.99,246.86999999999998,20.0,0.65,Normal
22861,31,69.99,2169.69,0.0,inf,Dead Stock
22863,73,11.990000000000002,875.2700000000001,4.0,18.25,Slow Moving
22864,37,12.99,480.63,3.0,12.333333333333334,Slow Moving
22865,55,11.990000000000002,659.4500000000002,6.0,9.166666666666666,Slow Moving
22866,47,12.99,610.53,6.0,7.833333333333333,Slow Moving
22867,47,13.99,657.53,3.0,15.666666666666666,Slow Moving
22883,120,10.99,1318.8,52.0,2.3076923076923075,Slow Moving
22895,7,5.99,41.93,0.0,inf,Dead Stock
22896,4,9.99,39.96,0.0,inf,Dead Stock
22898,6,11.99,71.94,10.0,0.6,Normal
22899,2463,9.79,24112.769999999997,2968.0,0.8298517520215634,Normal
22901,139,17.99,2500.6099999999997,31.0,4.483870967741935,Slow Moving
22902,173,16.99,2939.2699999999995,31.0,5.580645161290323,Slow Moving
22903,468,10.99,5143.32,554.0,0.8447653429602888,Normal
22904,10,16.99,169.89999999999998,0.0,inf,Dead Stock
22905,10,5.29,52.9,50.0,0.2,Fast Moving
22912,9,48.99,440.91,0.0,inf,Dead Stock
22913,0,53.99,0.0,0.0,inf,Dead Stock
22914,553,28.99,16031.47,114.0,4.850877192982456,Slow Moving
22915,4,48.99,195.96,1.0,4.0,Slow Moving
22918,12,10.99,131.88,12.0,1.0,Normal
22919,268,18.99,5089.32,36.0,7.444444444444445,Slow Moving
22922,15,6.989999999999999,104.85,8.0,1.875,Normal
22924,26,6.99,181.74,3.0,8.666666666666666,Slow Moving
22928,61,21.99,1341.3899999999999,6.0,10.166666666666666,Slow Moving
22932,12,21.99,263.88,0.0,inf,Dead Stock
22933,5,21.99,109.94999999999999,0.0,inf,Dead Stock
22934,52,32.99,1715.48,3.0,17.333333333333332,Slow Moving
22935,51,69.99,3569.49,4.0,12.75,Slow Moving
22937,60,15.99,959.4,20.0,3.0,Slow Moving
22938,333,19.990000000000002,6656.670000000001,100.0,3.33,Slow Moving
22939,3,654.99,1964.97,1.0,3.0,Slow Moving
22941,14,348.99,4885.860000000001,2.0,7.0,Slow Moving
22942,24,233.99,5615.76,4.0,6.0,Slow Moving
22943,21,276.99,5816.79,3.0,7.0,Slow Moving
22944,24,254.99,6119.76,1.0,24.0,Slow Moving
22950,55,28.99,1594.4499999999998,7.0,7.857142857142857,Slow Moving
22951,238,50.99,12135.62,13.0,18.307692307692307,Slow Moving
22957,15,64.99,974.8499999999999,8.0,1.875,Normal
22958,13,8.99,116.87,2.0,6.5,Slow Moving
22963,397,25.99,10318.029999999999,242.0,1.640495867768595,Normal
22966,8,21.99,175.92,6.0,1.3333333333333333,Normal
22967,32,21.99,703.68,0.0,inf,Dead Stock
22968,0,34.99,0.0,20.0,0.0,Fast Moving
22970,10,17.99,179.89999999999998,2.0,5.0,Slow Moving
22974,24,11.99,287.76,0.0,inf,Dead Stock
22995,62,5.79,358.98,0.0,inf,Dead Stock
23013,180,15.99,2878.2,0.0,inf,Dead Stock
23014,116,25.99,3014.8399999999997,7.0,16.571428571428573,Slow Moving
23015,182,20.99,3820.18,0.0,inf,Dead Stock
23018,19,11.99,227.81,0.0,inf,Dead Stock
23021,166,13.99,2322.34,9.0,18.444444444444443,Slow Moving
23022,148,13.99,2070.52,22.0,6.7272727272727275,Slow Moving
23024,61,52.99,3232.3900000000003,1.0,61.0,Slow Moving
23025,7,14.99,104.93,12.0,0.5833333333333334,Normal
23028,16,5.49,87.84,0.0,inf,Dead Stock
23029,21,13.99,293.79,0.0,inf,Dead Stock
23032,18,49.99,899.82,0.0,inf,Dead Stock
23033,8,13.99,111.92,0.0,inf,Dead Stock
23035,17,13.99,237.83,0.0,inf,Dead Stock
23036,24,13.99,335.76,0.0,inf,Dead Stock
23038,34,29.99,1019.66,0.0,inf,Dead Stock
23039,38,49.99,1899.6200000000001,11.0,3.4545454545454546,Slow Moving
23040,4,89.99,359.96,1.0,4.0,Slow Moving
23041,48,37.99,1823.52,2.0,24.0,Slow Moving
23042,14,12.99,181.86,5.0,2.8,Slow Moving
23043,1,8.99,8.99,0.0,inf,Dead Stock
23044,26,8.99,233.74,2.0,13.0,Slow Moving
23045,60,24.99,1499.3999999999999,15.0,4.0,Slow Moving
23049,435,8.99,3910.65,362.0,1.201657458563536,Normal
23050,17,34.99,594.83,0.0,inf,Dead Stock
23060,14,29.99,419.85999999999996,0.0,inf,Dead Stock
23061,33,19.99,659.67,0.0,inf,Dead Stock
23064,23,3.49,80.27000000000001,0.0,inf,Dead Stock
23066,8,16.99,135.92,7.0,1.1428571428571428,Normal
23067,260,20.99,5457.4,110.0,2.3636363636363638,Slow Moving
23068,33,59.989999999999995,1979.6699999999998,0.0,inf,Dead Stock
23069,64,24.99,1599.36,9.0,7.111111111111111,Slow Moving
23070,8,23.99,191.92,7.0,1.1428571428571428,Normal
23071,48,17.99,863.52,23.0,2.0869565217391304,Slow Moving
23076,2,13.99,27.98,379.0,0.005277044854881266,Fast Moving
23078,12,21.99,263.88,1.0,12.0,Slow Moving
23079,18,14.99,269.82,78.0,0.23076923076923078,Fast Moving
23088,17,9.99,169.83,0.0,inf,Dead Stock
23090,12,8.49,101.88,0.0,inf,Dead Stock
23095,2162,6.99,15112.380000000001,2079.0,1.03992303992304,Normal
23098,17,38.99,662.83,0.0,inf,Dead Stock
23103,51,129.99,6629.490000000001,0.0,inf,Dead Stock
23105,114,41.99,4786.860000000001,4.0,28.5,Slow Moving
23106,29,15.99,463.71,2.0,14.5,Slow Moving
23107,21,169.99,3569.79,5.0,4.2,Slow Moving
23109,112,36.99,4142.88,1.0,112.0,Slow Moving
23110,11,169.99,1869.89,1.0,11.0,Slow Moving
23112,37,55.99,2071.63,0.0,inf,Dead Stock
23114,129,39.99,5158.71,7.0,18.428571428571427,Slow Moving
23116,120,32.99,3958.8,26.0,4.615384615384615,Slow Moving
23117,3,6.99,20.97,0.0,inf,Dead Stock
23121,2,31.99,63.98,5.0,0.4,Fast Moving
23122,207,24.99,5172.929999999999,6.0,34.5,Slow Moving
23123,225,12.99,2922.75,24.0,9.375,Slow Moving
23126,233,11.99,2793.67,28.0,8.321428571428571,Slow Moving
23129,373,19.99,7456.2699999999995,209.0,1.784688995215311,Normal
23130,63,72.99,4598.37,4.0,15.75,Slow Moving
23131,8,22.99,183.92,1.0,8.0,Slow Moving
23132,14,49.99,699.86,0.0,inf,Dead Stock
23134,61,22.99,1402.3899999999999,0.0,inf,Dead Stock
23138,23,11.99,275.77,0.0,inf,Dead Stock
23139,19,11.99,227.81,0.0,inf,Dead Stock
23143,6781,8.99,60961.19,1731.0,3.9173887926054305,Slow Moving
23144,38,31.99,1215.62,3.0,12.666666666666666,Slow Moving
23145,59,28.99,1710.4099999999999,17.0,3.4705882352941178,Slow Moving
23146,44,19.99,879.56,22.0,2.0,Normal
23147,11,13.99,153.89000000000001,47.0,0.23404255319148937,Fast Moving
23148,158,11.99,1894.42,42.0,3.761904761904762,Slow Moving
23149,181,12.99,2351.19,52.0,3.480769230769231,Slow Moving
23151,48,18.99,911.52,9.0,5.333333333333333,Slow Moving
23153,633,14.99,9488.67,0.0,inf,Dead Stock
23155,367,18.99,6969.329999999999,81.0,4.530864197530864,Slow Moving
23156,42,99.99,4199.58,5.0,8.4,Slow Moving
23157,17,25.99,441.83,3.0,5.666666666666667,Slow Moving
23159,152,25.99,3950.4799999999996,31.0,4.903225806451613,Slow Moving
23160,69,8.99,620.3100000000001,1.0,69.0,Slow Moving
23161,143,18.99,2715.5699999999997,139.0,1.0287769784172662,Normal
23167,10,18.99,189.89999999999998,1.0,10.0,Slow Moving
23168,198,15.989999999999998,3166.0199999999995,131.0,1.5114503816793894,Normal
23170,19,75.99,1443.81,1.0,19.0,Slow Moving
23172,210,29.99,6297.9,37.0,5.675675675675675,Slow Moving
23175,6,55.99,335.94,0.0,inf,Dead Stock
23182,10,22.99,229.89999999999998,0.0,inf,Dead Stock
23185,28,17.99,503.71999999999997,3.0,9.333333333333334,Slow Moving
23186,46,22.99,1057.54,5.0,9.2,Slow Moving
23188,148,27.99,4142.5199999999995,17.0,8.705882352941176,Slow Moving
23189,101,27.99,2826.99,5.0,20.2,Slow Moving
23190,7,38.99,272.93,4.0,1.75,Normal
23191,474,14.99,7105.26,477.0,0.9937106918238994,Normal
23192,45,62.99,2834.55,2.0,22.5,Slow Moving
23193,77,53.989999999999995,4157.23,4.0,19.25,Slow Moving
23194,114,34.99,3988.86,8.0,14.25,Slow Moving
23195,0,39.99,0.0,26.0,0.0,Fast Moving
23197,299,9.989999999999998,2987.0099999999993,65.0,4.6,Slow Moving
23200,20,11.99,239.8,0.0,inf,Dead Stock
23201,11,12.99,142.89000000000001,13.0,0.8461538461538461,Normal
23202,122,9.99,1218.78,6.0,20.333333333333332,Slow Moving
23203,114,9.99,1138.8600000000001,9.0,12.666666666666666,Slow Moving
23204,29,17.99,521.7099999999999,0.0,inf,Dead Stock
23205,15,15.99,239.85,9.0,1.6666666666666667,Normal
23209,12,19.99,239.88,0.0,inf,Dead Stock
23211,399,15.989999999999998,6380.009999999999,0.0,inf,Dead Stock
23212,695,12.99,9028.05,199.0,3.492462311557789,Slow Moving
23214,1,12.99,12.99,0.0,inf,Dead Stock
23215,10,14.99,149.9,0.0,inf,Dead Stock
23220,196,11.99,2350.04,63.0,3.111111111111111,Slow Moving
23229,112,14.99,1678.88,587.0,0.19080068143100512,Fast Moving
23230,29,13.99,405.71,283.0,0.10247349823321555,Fast Moving
23231,4,54.99,219.96,21.0,0.19047619047619047,Fast Moving
23235,261,11.99,3129.39,179.0,1.458100558659218,Normal
23236,45,38.99,1754.5500000000002,3.0,15.0,Slow Moving
23239,380,10.99,4176.2,142.0,2.676056338028169,Slow Moving
